addr,OutCnt,OutAmount,OutValue,OutTransFee,InCnt,InAmount,InValue,InTransFee,label
0x48327499e4d71ed983dc7e024dded4ebb19bdb28,14.0,15.0,8593.53,276.755,54.0,56.0,10516.475,489.1179543852168,0
0xbe00205228e3252184f4d2c2eddc17796edac8d7,18.0,18.0,268.07,234.235,50.0,54.0,1947.875,294.335,0
0xb0cb2842a00637c0eacf624b346e2f98da3d9596,34.0,34.0,0.0,115.78,34.0,34.0,13994.56,1045.01,0
0xa0ef45d5c903cf434b7db2a92df14c3c56e2058a,35.0,36.0,2101.03,699.3100000000001,33.0,48.0,214.39,464.0633102099311,0
0xeb76c90aa794b131864f544a5457b7001b06d239,31.0,60.0,7898.097083333333,522.9937777777778,37.0,79.0,13088.81,414.9550991295547,0
0x855ab77e437a45d814b7b8bb8b8be38334fcdc4b,29.0,30.0,11038.914,545.841,39.0,39.0,3004.2,776.06164,0
0x926a7fbb205b5df79c47bcc80786afe091673623,29.0,29.0,13160.415,518.185,39.0,40.0,15489.8657,922.618540360368,0
0x54027f720cb34ef80face914c3a00411f3515364,34.0,49.0,327.49,305.56,34.0,51.0,212.27,236.34,0
0x3c24e3b7ae60d36f2fc030f285e50c726bae8c4b,22.0,22.0,8016.96,38.73911111111111,46.0,48.0,0.0,76.34907222222222,0
0xcb7e9e305fa4afa4cf5b414120c560ad3ed75a53,30.0,36.0,1236.125,84.625,38.0,72.0,697.325,58.12370714285714,0
0xba380d92e4fbcacf21efb50d0a7ba03401bd92b3,0.0,0.0,0.0,0.0,68.0,68.0,0.0,98.71,0
0x2e579a77dd07f95cdc79a22911e5a54704020830,11.0,14.0,648.71,169.905,57.0,60.0,3742.86,621.3100999999999,0
0x123432244443b54409430979df8333f9308a6040,1.0,1.0,1937.54,33.21,67.0,70.0,1563.86,188.30718303298607,0
0xe0f966fc88fe9e6c0facc485d7e734c95cbc7111,13.0,13.0,0.0,76.71000000000001,55.0,73.0,577.57,739.18125,0
0x0ce60f470f5dd346278e225f3d8de9973e4cb808,6.0,6.0,0.0,16.3375,62.0,63.0,12104.975,837.9025,0
0xc7ca46dcc1ddaad78081b12f64bd61d9f0f2f22d,30.0,38.0,0.0,130.86,38.0,38.0,1660.53,472.6,0
0xa5e2ed418c86f4b63fc7403fe112178419bb9336,49.0,60.0,798.99,288.02,19.0,53.0,0.0,103.99,0
0x440631dbdc0753e45241569c6d63552eac8e3130,14.0,17.0,31371.97619047619,65.31328571428571,54.0,55.0,97529.8438095238,328.06983483411983,0
0x7303a2cb9a811db09b3cae30f38e292e9c084fae,32.0,39.0,38265.74107142857,513.461,36.0,49.0,58540.1,455.4469161704772,0
0x73e56a6af00481656ee617b26f0953fb3153872b,22.0,52.0,7137.04,166.54,46.0,67.0,2171.23,857.1366666666667,0
0xc6cfedaaa225bb433e00d762fe898707a3c077ad,43.0,43.0,23693.0,771.08,25.0,32.0,10966.43850241546,1150.2242081665197,0
0x65a7c3cb6d1c3cef361063c57936d9d4c9d7bcab,7.0,7.0,497.696,53.4775,61.0,65.0,8533.256870229008,366.6922988866928,0
0x68f95890aa877dd361c336e84a53e249c5bc9d9a,9.0,9.0,221.04,27.02,59.0,61.0,1625.430001,384.02,0
0x080314581b003b60a61f8bdf457b26d283dd68b1,19.0,21.0,2502.26,110.694,49.0,59.0,3824.69,438.9686239138644,0
0x30672cae181d44a7796bfb4e265eddc3414017a0,12.0,14.0,0.0,91.11,56.0,63.0,63020.605,529.5654359167672,0
0xa537c888da24963d99cb214ee3deeaaa58848b7a,16.0,16.0,2673.97,163.7,52.0,53.0,4299.435,453.5760651322352,0
0x038a2c957a470373ea4ecf91493bcbf2b4a2ec93,21.0,27.0,26595.47,376.723,47.0,51.0,22812.51,371.7231142390861,0
0xe6ee69701f127dcc1a6c4c057a1d1044ff544747,31.0,353.0,0.0,166.5225,37.0,323.0,0.0,2558.3925,0
0xef19521d0814e5e0132da722c09a296c343f85fb,17.0,17.0,0.0,29.30581526862148,51.0,51.0,1318.0192893698804,708.8302627671613,0
0x7fe3459e9631966e66a5881f368a3e1b163871c2,67.0,69.0,2809.2200000000003,253.27,1.0,1.0,0.0,2.39,0
0xc9f7bc0ed37b821a34bfd508059c75460d6efb37,15.0,26.0,0.0,62.26,53.0,60.0,28172.91,933.484,0
0x01b8f7ef9c12841ca94ee6652f0d5e9646a1168f,21.0,22.0,0.0,176.09,47.0,78.0,919.37,312.4689227317155,0
0x2c434867d28da51549dff76fb127ce22b9aa46c6,23.0,25.0,2659.46,384.3666666666667,45.0,48.0,5189.94,431.8964295719881,0
0x66d7345ce9e4ed804bc311e1c491240ab45d122f,51.0,102.0,1799.36,193.03,17.0,79.0,0.0,146.54,0
0xd0ff3e387a2ad23841fe60adcb3cf28b46ba7a14,27.0,29.0,5590.868571428571,343.6775,41.0,50.0,2609.4775,657.8563345254745,0
0x153c1bd20070af7139d9e26830d8aedb22ef8dad,61.0,61.0,11479.74,676.195,7.0,13.0,1501.0,33.54,0
0x564349b24e4bc35b24577b587bdf49baa11e87f7,22.0,220.0,2419.0214285714287,117.43928571428572,46.0,258.0,5383.69,194.465,0
0xa532f169cee0e551d4da641031ac78fd85461035,20.0,20.0,55885.64,725.69,48.0,48.0,7028.09,1588.7403846153843,0
0x1e13933fb4b26bfa84edbbc0a42a599db3bafe2e,25.0,25.0,41718.7675,157.588,43.0,44.0,0.0,148.4879249628331,0
0xc9a4ddbc437d2dd5ea8a69b1d803122818a39a0a,20.0,21.0,12001.47,406.65,48.0,49.0,8312.515,410.88583058144417,0
0x36f88584425679b3ad54aaaf4b38ac085507698e,49.0,51.0,7255.258333333333,195.8733333333333,19.0,28.0,523.9358258064516,75.69768637318198,0
0x97f2b9caa4f3d9ef69a30e337e9d01b2720ef24f,24.0,1410.0,0.0,28.67,44.0,1648.0,0.3415,29.07555,0
0x6e39834641aa09b8395a8736f400a15b02905468,22.0,24.0,5311.860454545455,213.9640909090909,46.0,47.0,3743.99,1741.9766666666667,0
0xbfbce480bea2198e2108aeb6bef14e56cb76e80a,22.0,22.0,2773.1,72.65021093781608,46.0,46.0,2757.1481997557344,864.7937137307079,0
0xcd7df72c57ca51f48979c6bc2739781ccb95d2db,22.0,149.0,2600.0725,404.5375,46.0,304.0,4264.47,659.4054331963056,0
0x95d7242abc063214bd0a733a5929239ef788a4fe,12.0,12.0,387.575,37.6361,56.0,59.0,12134.46350241546,300.9795958839857,0
0xd8eae4122942d82ca2147ba849b544686acd0da6,26.0,52.0,167.86,211.19,42.0,201.0,0.0,321.9,0
0x768c89ead48508f3dc355481714e751e7345909a,63.0,63.0,850.38,104.87,5.0,6.0,306.42,40.86887,0
0x395c301ffcb3d6e9a7f3233a2729a643219319a0,34.0,34.0,0.0,56.615,34.0,34.0,218.05,119.94,0
0x3b6c6115aeafad8bf1b93bb3ba6d34d7972d31ba,0.0,0.0,0.0,0.0,68.0,68.0,3330.8131351964817,1410.5087724027048,0
0x2e6a2fab469916a260d669002c324ec4b982aa3f,28.0,29.0,30799.648,377.714,40.0,41.0,5659.47,534.8566013588402,0
0x4436d0999e0f407252d23a9ce9b7071031a0df77,23.0,23.0,1925.5,57.52305555555556,45.0,45.0,3606.42,129.08059314536874,0
0x0ce272f9bae18b4eca3c835bc564f7e0c2a742d5,6.0,6.0,386.96,44.27,62.0,64.0,2811.4350000000004,97.235,0
0x6b6994eb19d80ae0345a2bf6aa7cfdd322081de0,34.0,34.0,2263.12,113.235,34.0,36.0,0.0,112.24,0
0x4e85317aec6daab580181481b95829e4e104c375,5.0,6.0,797.23,63.85,63.0,65.0,0.0,161.0367389419795,0
0x07c798161ddcecf0d291132a2920fb8a536f11d7,21.0,21.0,0.0,138.36,47.0,47.0,0.0,338.88,0
0x6a175ff9bbb8e1f6385ab3a7b75814c7a8f0d6eb,26.0,1412.0,0.0,24.02,42.0,2418.0,0.0,10.915,0
0x64a060c7b979e1de998bca7ae30bb700fdaf6998,0.0,0.0,0.0,0.0,68.0,68.0,4217.030001,526.825,0
0xc1169949d0fa69f60978fb5ac37cf892a6cb9264,64.0,71.0,84.38,167.61,4.0,21.0,0.0,36.42,0
0x3c9b116453cda056c0c5c7f9eda09e1b86813b76,30.0,35.0,5669.908333333333,172.085,38.0,46.0,4400.85,382.72,0
0xdc67d437a4c925699ae5891e00f765cea813c91f,36.0,135.0,3569.957967532468,400.2714448051948,32.0,32.0,1982.685,221.545,0
0x95fdb14cec77c37957dae48d887bde90db996a54,24.0,25.0,6825.845,332.695,44.0,52.0,4289.995,421.041112645328,0
0x67e4452ee4b1ff78800054bc513b3b18bd9941e2,30.0,33.0,2100.32,305.76,38.0,42.0,3385.815,302.3289806105611,0
0x3660f30b87d19a30974db4fe527e45fe57a70dea,62.0,74.0,0.0,308.88,6.0,23.0,0.0,22.53428,0
0xe2d9e6605f157ee2400caa361b21cb4c4856afb2,22.0,1408.0,0.0,40.13,46.0,1452.0,324.23,45.39,0
0x670878c9985e10f7ea7c575b65efb9c5642c8d83,32.0,32.0,9023.261428571428,345.5735714285714,36.0,41.0,8676.330001,419.78796,0
0x828b230276fa7790e069a4ee5eee7752b3a70c22,0.0,0.0,0.0,0.0,68.0,68.0,1981.45,316.5673898119024,0
0x18450a268f7cd56a9e3787ffe122f8d292e31167,19.0,20.0,4959.005,198.64,49.0,54.0,15826.452501,402.4668976603628,0
0xbac89cb9befe09c226bb7003869642b7a0550988,32.0,32.0,1546.14,266.295,36.0,36.0,2281.09,109.80020833333332,0
0x5d5fb67cefa0ec0e7c52eaf00db6e723c37e86fa,34.0,150.0,0.0,302.37,34.0,150.0,0.0,148.29,0
0x3aff23b34571f74dcc5a31eb8120c7536a7f2de9,17.0,17.0,12464.1,157.505,51.0,51.0,2095.5600000000004,241.25719278500205,0
0x4765697e4e357148f0819b961bd7ec4837d1020a,12.0,12.0,462.41,104.0,56.0,56.0,800.04,266.965,0
0xc6ceeb5e3fe9d95cbeddb268383c38bb95ac2bb6,7.0,7.0,0.0,23.389000000000003,60.0,70.0,8628.380000000001,696.1139199137139,0
0xe56187983efb1ad4b1d51e9044a6c7258080fbcc,17.0,28.0,0.0,114.04,50.0,63.0,0.0,306.3113735994272,0
0x3df03ae2b4e5a2b82192031e13bca98a7e3fcc18,10.0,13.0,11005.29,159.435,57.0,489.0,9707.405,263.8358820781209,0
0x199538def890cccd1dbc8eddcd790ba2744a46b5,21.0,21.0,28.845,35.834999999999994,46.0,46.0,1256.85,98.67911111111113,0
0x5a2649285a7d26a6a0ca35708cd7638e9c29a3cb,32.0,32.0,14964.772,383.651,35.0,35.0,6597.650000000001,218.50567164179105,0
0x30e28648e903f077f120e48330b005822760ddbb,22.0,22.0,110486.79,300.665,45.0,69.0,80569.9638028169,611.4989073394801,0
0xa5590dcbd56921b493e72e12d802c7abdcb74358,21.0,21.0,8249.71,336.79,46.0,47.0,5561.550642282554,575.222962644545,0
0x6ed0e0a9fdb1e48eb8d09b10b327ee510efb7007,32.0,33.0,18218.4,672.23,35.0,35.0,20785.38,764.47,0
0x1ac796e39b2b0230f6e200cb92be9693fadd2627,35.0,36.0,6550.32,424.59,32.0,44.0,2751.4334178950926,251.77680434881,0
0x6ab799241749e41422cb472e9c0f759f009d0fa1,38.0,38.0,8450.255,716.35,29.0,34.0,9162.04,569.135,0
0x8373480088551f0eb56192a9b878526ce8cbadee,32.0,32.0,0.0,19.56,35.0,134.0,0.0,63.11214285714286,0
0x9bf2d9db244785131b13e85625fcf5ab1dd5d9c3,45.0,45.0,12623.609,368.45,22.0,130.0,5062.485,381.59,0
0x99fe1a841d59379acd34da92ad01cf4244e73475,21.0,22.0,16500.859999999997,419.47,46.0,48.0,10385.194375,295.83440700818164,0
0x87ec261ba759ca3d66fcd8199f6fb9b36dc4badd,9.0,9.0,0.0,45.9745326882486,58.0,58.0,3655.68,814.147523364486,0
0x300ae52675e08c459ada096914360e93420b164e,15.0,15.0,0.0,130.0,52.0,52.0,749.66,399.55,0
0xe8aeb14bc02b24013d6581662af695e9092b2f76,63.0,63.0,0.0,409.18,4.0,4.0,0.0,24.085377358490568,0
0xc85f258705a3150c15b6530006432acb250e8e36,47.0,47.0,0.0,131.13,20.0,30.0,321.88,20.09,0
0x6c6547f194057018b3a3eaed919d7039ec37d51d,29.0,29.0,7014.47,288.634,38.0,89.0,19336.35125,362.4704135135135,0
0x49cb5fa99616a58910dcd80838d4b10e97f92f01,7.0,7.0,0.0,50.23365482233503,60.0,60.0,0.0,197.1742456069292,0
0xeb07a7a5ec09d3c9b9acc2d5110c38d58771c104,25.0,1411.0,2364.1000000000004,145.05,42.0,1453.0,3912.31,161.34577649369143,0
0xfe235a3a126a7028ae2010fab9ae6e98516e29d2,35.0,36.0,8212.85,631.0933333333334,32.0,37.0,3562.800005,470.3741559370529,0
0x5d1c72dc6afe53819eb27d5eea88303cbe2475cd,36.0,38.0,73812.42861111111,536.345,31.0,34.0,46106.48,372.85034246575344,0
0x3ed5c3f9061437ede251e53b5e2e8edcc36192b5,21.0,23.0,4444.280555555555,280.1694444444444,46.0,53.0,1426.3422309027778,357.7398637877008,0
0x3359caf7070784cce146985e0fd4f54008c888fe,18.0,21.0,13287.635,200.18166666666667,49.0,54.0,7047.954000000001,514.5155095619593,0
0xe2763df5eafe829705f2b49a713b887d3b208c02,36.0,373.0,0.0,321.185,31.0,236.0,66.65,180.26575666666668,0
0xb4c9a46054e5edf347300cf4cde299818ff7a398,28.0,28.0,574.96,180.855,39.0,39.0,2029.209068627451,333.10720588235296,0
0x8c91d55d9d6ef330d6f814c5b335757784294228,23.0,23.0,0.0,31.21333333333333,44.0,44.0,73.185,114.49833333333332,0
0x14977b0dbe7e155f9907effecbb70c9b7a05e737,4.0,4.0,0.0,43.86,63.0,68.0,7391.2,373.7003117788968,0
0x2cdc001ea87149210328d292cc84c250b4995dc2,31.0,31.0,2498.15,368.2197777777778,36.0,136.0,2886.96,592.355,0
0x09b55e9a8dc207fe61989565be2be601afeaa7bf,39.0,42.0,5080.07,254.12,28.0,33.0,918.5,258.11,0
0x25902aad3d4c12b368c18e8b6b02445ebd2d117b,17.0,17.0,1604.75,228.25,50.0,51.0,3920.08,313.4626959029573,0
0xc391791ecbb9b8cccc9e708fc847e941af8025b2,0.0,0.0,0.0,0.0,67.0,67.0,0.0,382.98,0
0xac68583548b82dc53250ad44b2288017d7b991fe,48.0,48.0,20436.96,1447.38,19.0,22.0,8018.28,657.8,0
0x0682c4c713d70b24b62f388bc0eba20c3560f43e,31.0,33.0,34547.75,296.08,36.0,38.0,249.13,124.66529166666666,0
0x68ca5862e86a235b7c89a8c1cbf82bc91e8528b1,21.0,21.0,3630.07,103.92833333333331,46.0,48.0,3565.6,339.11708112869206,0
0x83f61d3c25f0596ba217426edffa6a446169148c,25.0,25.0,6500.9175000000005,209.155,42.0,43.0,10372.55,347.26434461483296,0
0x63fee0fd3c4a174939b4a08df33392a3f3d3ee24,28.0,29.0,11943.9,249.0698366013072,39.0,47.0,13371.37,281.9319443702765,0
0x13bc4cc06e15abc085fbe05140fe9a0ecef0e6d2,39.0,62.0,13192.96,425.285,28.0,47.0,57677.24,576.8628338461539,0
0xdfa8b9c4ebe4f69ac36ce462dadd2e1c64482346,9.0,9.0,0.0,46.57388888888889,58.0,58.0,0.0,208.57552071509787,0
0x70077ff7f9bf4c61cf3955ec1935a479003b1473,29.0,29.0,769.568,308.94733333333335,38.0,39.0,7327.610000000001,194.78405,0
0x913d5f297095b3e32d1aff25d0f7c6f3e8d61d89,35.0,38.0,6189.780666666667,594.3870000000001,32.0,35.0,35312.244999999995,546.425,0
0xddc29956813ed36144e3980fd087de5159a4cd5b,36.0,36.0,11329.5,292.69,31.0,32.0,1671.46,232.23297872340424,0
0x6cbdf7e8bb05fe7a9879cbd0844b0a8e9b0c8a96,11.0,11.0,4953.96,56.72,56.0,56.0,2249.76,186.39,0
0x916e889164f5cfe81c4f8f9fc7c9359850c4f7b1,1.0,1.0,0.0,2.98,66.0,66.0,0.0,104.88078867213297,0
0x343a3ffa6797c8f650642f33f54b5b9bf60d41a1,21.0,27.0,3282.79,201.085,46.0,49.0,8472.6175,444.23479148936167,0
0xb351c61da87859d390fe76806c28f0516b7c1f9c,31.0,31.0,3424.3864285714285,261.12142857142857,36.0,37.0,5353.83,230.55077257938532,0
0x4cf95c414d6b05f18de220ec6e70d8e8d594a420,0.0,0.0,0.0,0.0,67.0,67.0,267.91,58.3,0
0x53b517968dbd242de0348a2f0d70d55c1bf7bcd3,10.0,10.0,13748.47,39.37444444444444,57.0,57.0,1.9223655913978488,304.869503392704,0
0x3204d904f61c3502050cab4fdd241f0b6295cd8b,30.0,30.0,2645.6275,239.7475,37.0,39.0,4418.65,336.1261,0
0xd2628fb21499c690f5015af5df410a6fc72df72f,48.0,62.0,84568.12,1463.615,19.0,34.0,3803.69,167.21764696245734,0
0xf4e30bcb65f56b9bbb5b7aef70daaf07b7b5fcd2,23.0,222.0,3163.095909090909,243.4686363636364,44.0,448.0,5125.704001,276.1543730271427,0
0x9591d0ce0aee40a1ee4c26c2086511affc47bba2,17.0,17.0,129.6,11.166666666666666,50.0,56.0,576.69,174.53333333333333,0
0x2d1b780304bb9c7c3937bfec89e0a55dad12a35e,22.0,30.0,12107.048235294118,152.97117647058823,45.0,54.0,12192.51,480.2126262401709,0
0x5a516deb96022ade1f98bd15355ec9ebf1deb29c,39.0,39.0,1481.285,183.57078434020744,28.0,28.0,1764.4548815165876,535.7711424414226,0
0x7abeb30cb1540b72c6202c6cebc1d5d6d94151f0,25.0,27.0,1303.3253333333332,180.93833333333333,42.0,42.0,483.66,386.463,0
0x7479d975fd87834255de576853272c55a4584849,42.0,42.0,0.0,3.039029913030855,25.0,25.0,0.0,1.7792274100376828,0
0x311e16701d3536e103aa5b6872b3e0b05d79de42,31.0,31.0,4245.06,367.725,36.0,36.0,4524.444,224.90223243752948,0
0xf550f641f67000ecc54ebc03e77dd08b67835a5d,5.0,5.0,0.0,0.3720777734594288,62.0,62.0,0.0,19.356372042360345,0
0xac768d475e39fb9a3588ed342054c8007cc063c7,6.0,6.0,13948.3,131.51999999999998,61.0,228.0,10696.24,180.7244294125273,0
0xb4000219319f47d088ecf4bb30a132acfb909a44,18.0,159.0,549.96,101.9225,49.0,263.0,0.0,710.8858,0
0xb005830f944156c56fac7f118d074a3232ce7225,28.0,30.0,13003.11,287.476,39.0,42.0,21088.35,180.78247012426303,0
0xfa4ff3bc1fa510307c621908e279e6f38ef0eb95,39.0,39.0,15543.545714285714,1098.6740476190475,28.0,28.0,905.27,425.3466666666667,0
0x880a3c2c5797a96fe04749a165161d52bc836f85,31.0,31.0,5467.139,344.0187375748327,36.0,36.0,3089.835873015873,446.1468946111515,0
0xd2c8d7b2ca021a1503ce817ab8334c33355ca1b4,19.0,19.0,0.0,28.10333333333333,48.0,48.0,1357.16,236.1382,0
0xd76b1397e35a246da57b9b5d350a5344db1f6541,16.0,18.0,6295.5650000000005,106.25444444444445,51.0,55.0,4048.11,85.77083321116021,0
0x2a3bccbbea5bd5f788cdadf2963f8e29c653cad7,30.0,38.0,21996.05,398.01,37.0,42.0,22253.04,484.1602123779106,0
0xfa15291e06107c84e5dbd82dba0e57bfbf48d812,5.0,5.0,0.0,29.58,62.0,96.0,5069.31,633.3724491408592,0
0x7b71afb18c297aee9fe0f0af06cff28e3227b13e,44.0,79.0,8489.12,317.95000000000005,23.0,23.0,123.56,219.24,0
0xc4176c93a5efdd4c703b6869f90d7e0f4f9fd214,35.0,35.0,7140.481607142858,774.9116071428572,32.0,528.0,1487.63,439.44,0
0xeaf7aaa5eef5ece9b7a8b7c48edbb34d135a815b,20.0,46.0,2487.14,252.59225,47.0,87.0,9252.13,637.6469078719788,0
0x2dbc97fafd68396bf4bec82b89aa8e78af2e3077,22.0,22.0,291.48,60.10333333333333,45.0,45.0,1252.74,171.65979166666668,0
0xf6fd897ff82f02fc16215b3d5b1881b1239b1b0f,26.0,1414.0,773.56,180.87,41.0,1432.0,343.75773869346733,360.0473714572232,0
0x5e07fb29aa7fb940188ef1654d13818dbc5afcd9,4.0,4.0,820.32,55.445,63.0,63.0,1329.894,317.887601106934,0
0x0be73d4dd5b650f0ab9514b737b60b9ea4ea6cc3,9.0,9.0,5500.61,150.13,58.0,58.0,2367.87,906.3115465619272,0
0xe0b99e2d029c1c6e76bf5897c7ec20554f86b37a,30.0,31.0,2913.77,206.13,37.0,37.0,5870.816542762266,422.3157541565013,0
0x9476aed77db00a375dd75cd3b5d6031e4eb3070a,63.0,63.0,983.49,207.35,4.0,10.0,0.0,27.8,0
0x82b15b78ba9195732c33bfed1b2267cbf3f56644,15.0,198.0,0.0,57.856,52.0,235.0,1217.08,265.0276736121558,0
0x399db9b924bc348bfc3bd777817631eb5a79b152,18.0,18.0,1035.3,268.32,49.0,152.0,0.0,1857.33,0
0xa0e69ed2dba14305dc2d3cdcd755d0a2b6d9058e,22.0,22.0,0.0,247.41,45.0,45.0,53847.3,246.27161904761903,0
0x0e0fe5ef2e56ac7ff7112b8ed3472b33488b5e11,31.0,215.0,1503.08,707.05,36.0,205.0,1604.62,1371.8813333333333,0
0x5c851f80b17bbb84d2a9b30291546ae2c6286626,11.0,11.0,9444.119166666667,124.135,56.0,56.0,3971.425,430.08647723613655,0
0x9bdfa9cd5ba914ffb2b7d622629719177f7eb8f2,7.0,7.0,84.16,68.655,60.0,60.0,1940.51,783.0622,0
0xeefce3273272bb88760146393d8f17b7c20cc630,33.0,35.0,7751.82,141.30855555555556,34.0,38.0,1145.47,54.10531807768405,0
0xff4e8691467af6d4d5e40f6390b05f0973b83a2e,49.0,296.0,849.5473333333333,303.5611666666667,18.0,203.0,849.5473333333333,385.242,0
0x032996672c69d6246a303da351edbf60e8d17909,48.0,48.0,9532.946666666669,535.7366666666667,19.0,25.0,6435.02,375.4131468531468,0
0x1aa90a5dc8a53a71826c641a3f687443586a6b2c,24.0,24.0,1538.48,66.50666666666666,43.0,43.0,3634.405,209.58790002063176,0
0x6fd3ba02d46f0cd64dc40dc945d2229ea5824255,8.0,8.0,1892.56,94.36,59.0,190.0,162.71,352.2715422885572,0
0x255f2007426f9f24bfa09e51ca41f8509865dbba,27.0,27.0,92916.73,293.71,40.0,40.0,13952.15,509.90946918088736,0
0xb8a9e697757b3767047e27c9b1cdaa2a2ef0c0d8,25.0,125.0,14167.995,504.99,42.0,95.0,14567.82,765.8485860998406,0
0x978c54e840d37e0fbdbcf2e2cb241d68a92a950c,13.0,13.0,10908.88,296.55,54.0,60.0,3132.32,711.5965223157561,0
0x1bb436170c507d41cfa5abc0d35eeda895755a12,27.0,27.0,651.6,1050.1075555555556,40.0,40.0,32700.24,232.0590397364764,0
0x7a966c6a930cadbf95f9ceb4280cdbfd48082190,34.0,38.0,7915.29,515.6949999999999,33.0,43.0,9117.875,255.305,0
0x08e4e3b120127a93ed610d66af3c5c947bffc042,66.0,66.0,0.0,8.809999999999995,1.0,1.0,0.0,17.86,0
0xde1d12d569184dd1d1fb376cfa9763228eb6392f,63.0,63.0,9667.72,597.49,4.0,4.0,6105.32,42.67,0
0x1616971a9c6e66648fd5da31c8997a9f83a78d57,28.0,28.0,1729.805,414.485,39.0,240.0,1533.89,234.6376923076923,0
0x16dbc3174c1b824acc026983b08114f397a2fa5b,35.0,35.0,290.9,70.31833333333333,32.0,36.0,87.580001,47.025,0
0xd290b144694f5a8a76d86f89f0ff28090133822d,31.0,31.0,0.0,65.35,36.0,36.0,888.86,57.13,0
0x054a2e4b3b5ea2c62372e92358fdf7fb74b4f34a,39.0,76.0,1385.44,388.17,28.0,34.0,18073.845,237.23186,0
0x4a5027f0faf186e484453c4c413eff3152dd49a1,23.0,24.0,4231.935769230769,184.8292307692308,44.0,44.0,4050.825,732.8730491094148,0
0x23af5518409043cf8e438ca96e2bff719442dea3,23.0,23.0,4696.056052631579,246.3534210526316,44.0,49.0,5275.415001,540.9502880739511,0
0x45d6d9f604013b4f7442341b81a77fe4c391444f,19.0,19.0,339.67324561403507,153.26779385964912,48.0,48.0,427.770001,258.2520588235294,0
0xe20adb03a470b5573bf572dd918e052d0d17866e,23.0,23.0,5264.186,174.815,44.0,243.0,26266.24013888889,631.1370396825397,0
0x5d082946dadda4ac0259c4eed8dac62de97078fa,13.0,14.0,4775.985000000001,63.795,54.0,55.0,4299.06,236.83911363857405,0
0x2d6379e92bae4318f3bda66f56128884cc6e144e,14.0,14.0,11690.515,159.785,53.0,60.0,1112.83,443.9787686127891,0
0xea509b81c0e26d47f8c14bc01eac545eca937512,17.0,1403.0,236.23,51.43,50.0,1832.0,298.54,99.33588478038816,0
0x620af19f7cc093d0f70b2bd7a4b41a66000fc614,17.0,18.0,0.0,40.67,50.0,51.0,0.0,160.45585714285713,0
0x57b98117cdb2021aad13cde1a0b1025a31b55f81,27.0,27.0,6758.31,511.57,40.0,41.0,30383.905,398.687525,0
0xd68936188779efb41bef5659b9183b34fb7963fe,32.0,32.0,4317.73,364.44,35.0,37.0,2748.4177386934675,317.74901166619605,0
0x53dec5db7746be971f8a43e0aabf0c0b0881df62,25.0,25.0,0.0,205.0925,42.0,93.0,2958.87,451.6656746929065,0
0xdacafa0c77db0b70af3a7dd6f7a06c1bd3476da9,40.0,40.0,25.21,116.25,27.0,27.0,103.93,131.92000000000002,0
0x46efe979a0e4df679b64b056cd3df81f8320269e,34.0,34.0,8083.116,292.33,33.0,35.0,21026.49,257.128580647556,0
0x165c75a2e4566257a06805f6b0a3733dd9ddf407,22.0,22.0,8298.32,162.51,45.0,46.0,12827.96,337.2434323000838,0
0xb44d4d7fc6cdddf906fac6490ef9641d72174c1d,30.0,131.0,23465.95,369.39366666666666,37.0,37.0,28107.8,402.0755588122162,0
0x2843f4f6f09566aba98c59dca7a41346178e3e5f,21.0,21.0,2252.9,331.48,46.0,59.0,4455.705,425.8855555555556,1
0xa76bb812795fddc8725027189734920161b5d927,38.0,251.0,295.65000000000003,565.3725000000001,29.0,117.0,54.43,264.41383333333334,0
0xf9d3d8376ad581e0804ad451800a2df8210b8a20,33.0,1432.0,113.69,45.18,34.0,1432.0,2177.07,176.16,0
0x871fed975c9b1ee8cb62ecd010bc944e7687befb,49.0,2206.0,0.0,141.85,18.0,802.0,0.0,48.86,0
0xb18c8e0a2da9b167b96382fb1304e5158286f4ec,29.0,30.0,3623.1,425.9583042263849,38.0,41.0,8190.986494317648,609.1131787146707,0
0x9a69d5e08567a49d0f25d4ed07a153c7a101e074,0.0,0.0,0.0,0.0,67.0,72.0,2667.87,945.175,0
0xd7e939a654160e11bee033cf621f388f5a12ebc2,1.0,1.0,0.0,16.08,66.0,67.0,3479.3600000000006,177.325289807731,0
0x83c9440dc34da00c47a0d4dc2b598d7bdb1b53f7,3.0,3.0,0.0,9.435,64.0,70.0,30.22,280.6062548031683,0
0x6127cb39ac8e6066c469ace0edcc3506feaabf94,2.0,2.0,496.18,39.26,65.0,211.0,8329.449999999999,922.8022,0
0xa40b66e14fa9fc3992dc29b4179d21ee0909af02,30.0,30.0,15173.69,147.375,37.0,40.0,7224.465001,401.5094865921741,0
0x56bfa7f73f5aeca74ddfc42bb1d8da37157e05d4,30.0,32.0,14736.89,151.4975,37.0,40.0,12925.51,447.5651481819218,0
0x357bbbfc626969e4cc5d34660df8376152cdddea,6.0,6.0,0.0,11.64,61.0,63.0,2345.34,334.145,0
0xaf9ea4042d76a5fb702728d77e9d8989a06c61d8,1.0,1.0,0.0,3.7,66.0,72.0,4411.252234833531,336.9561335141863,0
0x69fb1df3d9a655c5835a155582a8c11006dc00e9,41.0,86.0,9033.75,528.075,26.0,81.0,11406.270001,302.7325,0
